inquiry_seed_count,inquiry_seed_prop,inquiry_seed_log,inquiry_narrow_count,inquiry_narrow_prop,inquiry_narrow_log,inquiry_full_count,inquiry_full_prop,inquiry_full_log,inquiry_full_nohands_count,inquiry_full_nohands_prop,inquiry_full_nohands_log,traditional_prop,progressive_prop,numwords,numpages,reading1314,math1314,reading1415,math1415,reading1516,math1516,reading1617,math1617,pocschool,pocschoolcount,povertyschool,povertyschoolcount,pocsd,povertysd,childpovertysd,students,age,state,cmo,cmoname,titlei,urban,primary,middle,high,otherlevel,level,expulsions,suspensions,incidents,lawreferrals,lepcount,disabledcount,approgram,teachersccd,teacherscrdc,certcount,certrate,geodistrict,numpdfs,ncessch,ethnicisolated99,ethnicisolated95,ethnicisolated90,ethnicisolated80,ethnicisolated70,collegesd,popdensity,unemployment,foreignborn,closerate,publicdensity,charterdensity,readlevel13,mathlevel13,readall13,mathall13,readlevel14,mathlevel14,readall14,mathall14,readlevel15,mathlevel15,readall15,mathall15,readingscore,mathscore,readpct,mathpct,read5,math5,read10,math10,read20,math20,read50,math50,cmonum,statenum,pctpdfs,teachers,lnage,lnstudents,lnteachers
0,0,0,1,.0010940919,.10166682,2,.0021905806,.16116399,2,.0021905806,.16116399,.0021857924,0,915,1,80-84,65-69,25-29,20-24,25-29,25-29,30-34,40-44,98.275864,285,99.310349,288,.45109999,.23540001,.34497052,290,17,AZ,0,None,1,1,0,0,1,0,High,0,39,10,0,19,31,No,,14,6,.42857143,407080,0,40005200752,1,1,1,1,1,16.25,3450.564,9.6199999,23.5,0,40,10,5,5,.81999999,.67000002,5,5,.27000001,.22,5,5,.27000001,.27000001,25-29,25-29,,,27,27,,,,,,,None,AZ,0,14,2.8332133,5.6698809,2.6390574
0,0,0,0,0,0,17,.00045599634,.2745873,0,0,0,.00053622178,.00032181936,37298,44,GE99,92,74,70-74,52,37,56,44,19.377651,137,,,.15710001,.12620001,.22460727,707,17,AZ,0,Heritage Academy (AZ),0,1,0,0,1,0,High,0,5,0,0,0,48,No,,39.5,8,.20253165,404970,0,40005300754,1,1,1,1,1,24.41,2595.9009,7.4699998,12.05,0,40,10,1,1,.99000001,.92000002,1,5,.74000001,.72000003,1,1,.51999998,.37,52,37,52,37,,,,,,,,,Heritage Academy (AZ),AZ,0,39.5,2.8332133,6.5610309,3.6763008
0,0,0,7,.00010785824,.18766502,18,.00027738823,.26573247,16,.00024655974,.25569376,.00032353983,.00046229947,64907,92,GE90,80-89,,,,,,,,0,,,.1106,.072700001,.071062379,0,2,AZ,0,Heritage Academy (AZ),,0,0,1,0,0,Middle,,,,,,,,,,,,406810,0,40005303402,0,0,0,0,0,33.889999,720.85663,3.6099999,5.9000001,0,40,10,10,10,.94999999,.85000002,,,,,,,,,,,,,,,,,,,,,Heritage Academy (AZ),AZ,0,,.69314718,,
0,0,0,0,0,0,0,0,0,0,0,0,.00011708231,0,8541,50,95,82,64,50,65,60,70,57,30.321285,151,16.86747,84,.2058,.089199997,.15029873,498,17,AZ,0,None,0,1,1,0,0,0,Primary,0,3,0,0,0,28,,,34,30,.88235295,404500,0,40005400756,1,1,1,1,1,49.290001,4009.103,6.3400002,11.27,0,10,1,1,1,.94999999,.81999999,1,1,.63999999,.5,1,1,.64999998,.60000002,65,60,65,60,,,,,,,,,None,AZ,0,34,2.8332133,6.2105999,3.5263605
0,0,0,0,0,0,1,.00084175082,.097901776,1,.00084175082,.097901776,.0016849199,.00084175082,1189,3,60-69,50-59,11-19,20-29,30-39,30-39,20-29,11-19,58.90411,43,89.0411,65,.20989999,.17940001,.30918643,73,17,AZ,0,None,1,1,1,0,0,0,Primary,0,0,0,0,4,,,,4,2,.5,409060,0,40005501731,1,1,1,1,1,22.950001,5425.812,8.8599997,16.99,.029850746,68,20,10,10,.64999998,.55000001,10,10,.15000001,.25,10,10,.34999999,.34999999,30-39,30-39,,,,,35,35,,,,,None,AZ,0,4,2.8332133,4.2904596,1.3862944
0,0,0,0,0,0,3,.000090656351,.13320728,3,.000090656351,.13320728,.000090656351,.0002115251,33093,151,GE99,93,82,69,85,63,87,73,36.778847,306,,,.36029997,.3538,.44390935,832,17,AZ,0,None,0,1,0,0,0,1,Other,2,10,0,0,0,69,Yes,,63,18,.2857143,406300,0,40005600781,1,1,1,1,1,24.790001,3630.9561,11.43,20.559999,.029850746,68,20,1,1,.99000001,.93000001,1,1,.81999999,.69,1,1,.85000002,.63,85,63,85,63,,,,,,,,,None,AZ,0,63,2.8332133,6.7238326,4.1431346
0,0,0,0,0,0,7,.00039156459,.2123771,4,.00022371365,.16437197,.0015662584,.00072715071,17884,25,GE50,GE50,60-79,LE20,LE20,LT50,LT50,LE20,96.969696,96,,,.36029997,.3538,.44390935,99,17,AZ,0,None,1,1,0,0,1,0,High,0,0,0,2,0,,No,,6,6,1,406300,0,40005700784,1,1,1,1,1,24.790001,3630.9561,11.43,20.559999,.029850746,68,20,50,50,.75,.75,20,20,.69999999,.1,20,50,.1,.25,LE20,LT50,,,,,,,10,,,25,None,AZ,0,6,2.8332133,4.59512,1.7917595
0,0,0,0,0,0,1,.0024570024,.11535509,1,.0024570024,.11535509,0,0,408,1,40-59,21-39,40-59,40-59,LT50,PS,LT50,LT50,63.218391,55,56.321838,49,.146,.082700007,.14506428,87,17,AZ,1,None,1,1,0,0,1,0,High,0,0,0,0,0,,No,,4,4,1,405930,0,40006101742,1,1,1,1,1,41.389999,2670.918,6.0900002,14.27,.029850746,68,20,20,20,.5,.30000001,20,20,.5,.5,50,,.25,,LT50,PS,,,,,,,,,25,,None,AZ,0,4,2.8332133,4.4659081,1.3862944
0,0,0,1,.00003770597,.068051063,1,.00003770597,.068051063,1,.00003770597,.068051063,.00022622729,.00018855117,26522,101,92,85,64,70,67,67,67,67,19.300518,149,,,.1106,.072700001,.071062379,772,17,AZ,1,Benjamin Franklin Charter School,0,0,1,0,0,0,Primary,0,6,0,4,0,53,,,31,30,.96774191,406810,0,40006501599,1,1,1,1,1,33.889999,720.85663,3.6099999,5.9000001,.029850746,68,20,1,1,.92000002,.85000002,1,1,.63999999,.69999999,1,1,.67000002,.67000002,67,67,67,67,,,,,,,,,Benjamin Franklin Charter School,AZ,0,31,2.8332133,6.6489844,3.4339871
0,0,0,1,.00003770597,.068051063,1,.00003770597,.068051063,1,.00003770597,.068051063,.00022622729,.00018855117,26522,101,94,87,69,71,72,75,65,66,29.739777,160,,,.15359999,.055999998,.081379563,538,17,AZ,0,Benjamin Franklin Charter School,0,0,1,0,0,0,Primary,0,5,0,4,0,33,,,23,23,1,403400,0,40006501600,1,1,1,1,1,37.169998,3169.144,4.9299998,8.8199997,.029850746,68,20,1,1,.94,.87,1,1,.69,.70999998,1,1,.72000003,.75,72,75,72,75,,,,,,,,,Benjamin Franklin Charter School,AZ,0,23,2.8332133,6.2878585,3.1354942
0,0,0,1,.00003770597,.068051063,1,.00003770597,.068051063,1,.00003770597,.068051063,.00022622729,.00018855117,26522,101,93,91,64,72,71,74,65,67,16.827587,122,,,.20950001,.065499999,.10592329,725,9,AZ,0,Benjamin Franklin Charter School,0,0,1,0,0,0,Primary,0,15,0,0,0,52,,,32,31,.96875,401870,0,40006502685,1,1,1,1,1,41.540001,2958.0979,5.2600002,13.97,.029850746,68,20,1,1,.93000001,.91000003,1,1,.63999999,.72000003,1,1,.70999998,.74000001,71,74,71,74,,,,,,,,,Benjamin Franklin Charter School,AZ,0,32,2.1972246,6.5861716,3.4657359
0,0,0,1,.00004106776,.068626486,1,.00004106776,.068626486,1,.00004106776,.068626486,.00024639646,.00020536411,24351,99,93,80,54,60,56,57,63,60,20.765661,179,,,.1487,.040700004,.073006056,862,2,AZ,0,Benjamin Franklin Charter School,0,0,0,0,1,0,High,0,28,0,0,0,52,Yes,,46,29,.63043481,403780,0,40006503395,1,1,1,1,1,44.790001,3185.7629,5.96,8.4200001,.029850746,68,20,1,1,.93000001,.80000001,1,1,.54000002,.60000002,1,1,.56,.56999999,56,57,56,57,,,,,,,,,Benjamin Franklin Charter School,AZ,0,46,.69314718,6.7592554,3.8286414
0,0,0,0,0,0,2,.00022704052,.12094554,2,.00022704052,.12094554,.0010214505,.00079482229,8811,11,PS,PS,PS,PS,,,LT50,LT50,100,22,86.36364,19,.45109999,.23540001,.34497052,22,17,AZ,0,None,0,1,0,0,1,0,High,0,0,0,0,2,,No,,1.15,.34999999,.30434781,407080,0,40006701901,1,1,1,1,1,16.25,3450.564,9.6199999,23.5,.029850746,68,20,,,,,,,,,,,,,,,,,,,,,,,,,None,AZ,0,1.15,2.8332133,3.0910425,.13976192
0,0,0,5,.000083041305,.16280419,52,.0008642468,.36077505,13,.00021592174,.23979345,.00066427526,.00026574984,60216,51,GE90,GE90,60-69,60-69,80-89,70-79,70-79,60-69,32.038834,33,15.53398,16,.15710001,.12620001,.22460727,103,17,AZ,0,None,1,0,1,0,0,0,Primary,0,0,0,0,4,,,,4,4,1,404970,0,40006800825,1,1,1,1,1,24.41,2595.9009,7.4699998,12.05,.029850746,68,20,10,10,.94999999,.94999999,10,10,.64999998,.64999998,10,10,.85000002,.75,80-89,70-79,,,,,85,75,,,,,None,AZ,0,4,2.8332133,4.6347289,1.3862944
0,0,0,5,.000083722647,.16292515,50,.00083780161,.35754427,13,.00021769345,.23997164,.00066972506,.00026793042,59726,51,90-94,75-79,60-64,60-64,65-69,65-69,75-79,70-74,51.445087,89,28.3237,49,.20989999,.17940001,.30918643,173,17,AZ,0,None,1,1,1,0,0,0,Primary,0,0,0,0,11,14,,,7,4,.5714286,409060,0,40006801745,1,1,1,1,1,22.950001,5425.812,8.8599997,16.99,.029850746,68,20,5,5,.92000002,.76999998,5,5,.62,.62,5,5,.67000002,.67000002,65-69,65-69,,,67,67,,,,,,,None,AZ,0,7,2.8332133,5.1532917,1.9459101
1,.000025412315,.065513141,6,.00015249326,.18392086,22,.00055935519,.29636699,9,.00022875152,.21763361,.00045742167,.00045757284,39351,90,GE95,GE95,GE90,70-79,GE90,80-89,GE95,65-69,45.3125,58,17.96875,23,.36029997,.3538,.44390935,128,17,AZ,0,None,0,1,1,0,0,0,Primary,0,0,0,0,2,,,,4,4,1,406300,0,40006900826,1,1,1,1,1,24.790001,3630.9561,11.43,20.559999,.029850746,68,20,5,5,.97000003,.97000003,10,10,.94999999,.75,10,10,.94999999,.85000002,GE90,80-89,,,,,95,85,,,,,None,AZ,0,4,2.8332133,4.8520303,1.3862944
3,.000052716667,.12661158,9,.00015816667,.2102993,27,.00047463347,.30434415,27,.00047463347,.30434415,.00017571295,.00054483459,56911,180,GE90,GE90,80-89,GE90,65-69,65-69,74,73,34.582134,120,1.7291067,6,.35619998,.16290002,.27558932,347,17,AZ,0,None,0,1,0,0,1,0,High,0,1,0,0,0,,No,,26,4,.15384616,408310,0,40007000831,1,1,1,1,1,35.150002,4322.6172,7.0799999,15.43,.029850746,68,20,10,10,.94999999,.94999999,10,10,.85000002,.94999999,5,5,.67000002,.67000002,65-69,65-69,,,67,67,,,,,,,None,AZ,0,26,2.8332133,5.8493247,3.2580965
2,.00015249714,.1158689,10,.00076295109,.25291848,33,.0025221645,.3720125,20,.0015270673,.32114747,0,.00061017467,13117,19,GE95,GE95,80-84,80-84,90-94,85-89,85-89,80-84,37.049179,113,,,.20950001,.065499999,.10592329,305,17,AZ,0,None,0,0,1,0,0,0,Primary,0,0,0,0,0,10,,,21,13,.61904764,401870,0,40007100832,1,1,1,1,1,41.540001,2958.0979,5.2600002,13.97,.029850746,68,20,5,5,.97000003,.97000003,5,5,.81999999,.81999999,5,5,.92000002,.87,90-94,85-89,,,92,87,,,,,,,None,AZ,0,21,2.8332133,5.7203116,3.0445225
3,.00012412081,.13735387,5,.00020687658,.17752802,12,.00049664761,.25414318,10,.00041383877,.237589,.00045510964,.00028969912,24170,15,90-94,75-79,75-79,50-54,75-79,60-64,80-84,75-79,27.309237,68,,,.15710001,.12620001,.22460727,249,17,AZ,0,None,0,1,1,0,0,0,Primary,4,3,0,0,2,40,,,12,12,1,404970,0,40007200834,1,1,1,1,1,24.41,2595.9009,7.4699998,12.05,.029850746,68,20,5,5,.92000002,.76999998,5,5,.76999998,.51999998,5,5,.76999998,.62,75-79,60-64,,,77,62,,,,,,,None,AZ,0,12,2.8332133,5.5174527,2.4849067
0,0,0,0,0,0,3,.0003405608,.15261628,3,.0003405608,.15261628,.0005674081,.00056766573,8812,12,75-79,60-64,40-44,35-39,50-54,45-49,60-64,50-54,27.397261,60,,,.15710001,.12620001,.22460727,219,13,AZ,0,None,0,1,1,0,0,0,Primary,13,10,0,0,7,34,,,9,9,1,404970,0,40007202264,1,1,1,1,1,24.41,2595.9009,7.4699998,12.05,.029850746,68,20,5,5,.76999998,.62,5,5,.41999999,.37,5,5,.51999998,.44,50-54,45-49,,,52,44,,,,,,,None,AZ,0,9,2.5649493,5.3890719,2.1972246
0,0,0,6,.00021086667,.18973301,16,.00056248903,.27625668,11,.00038664322,.24229038,.00017569753,.00056231109,28460,118,,,,,,,,,22.222221,66,,,.12,.17749999,.26530379,297,17,AZ,0,Kingman Academy of Learning,1,0,1,0,0,0,Primary,0,14,0,0,6,,,,15.25,15.25,1,400295,0,40007401604,1,1,1,1,1,11.2,22.75104,13.62,5.8200002,.029850746,68,20,,,,,,,,,,,,,,,,,,,,,,,,,Kingman Academy of Learning,AZ,0,15.25,2.8332133,5.6937323,2.7245796
0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,1,88,78,55,63,57,64,58,60,20.30303,67,,,.12,.17749999,.26530379,330,17,AZ,0,Kingman Academy of Learning,1,0,1,0,0,0,Primary,0,3,0,0,4,35,,,16.42,16.42,1,400295,0,40007401605,1,1,1,1,1,11.2,22.75104,13.62,5.8200002,.029850746,68,20,1,1,.88,.77999997,1,1,.55000001,.63,1,1,.56999999,.63999999,57,64,57,64,,,,,,,,,Kingman Academy of Learning,AZ,0,16.42,2.8332133,5.7990928,2.7985001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,1,91,77,49,50,47,44,51,54,22.089552,74,,,.12,.17749999,.26530379,335,17,AZ,0,Kingman Academy of Learning,1,0,0,1,0,0,Middle,0,4,0,4,0,25,,,14,14,1,400295,0,40007401759,1,1,1,1,1,11.2,22.75104,13.62,5.8200002,.0066666668,151,43,1,1,.91000003,.76999998,1,1,.49000001,.5,1,1,.47,.44,47,44,47,44,,,,,,,,,Kingman Academy of Learning,AZ,0,14,2.8332133,5.8141303,2.6390574
0,0,0,0,0,0,0,0,0,0,0,0,.0006165228,0,4866,27,90,73,42,39,42,41,46,40,33.663368,136,38.366337,155,.089199997,.093500003,.24570273,404,17,AZ,0,None,1,0,1,0,0,0,Primary,0,22,0,2,15,33,,,20,20,1,405190,0,40007500893,1,1,1,1,1,10.55,51.48378,12.17,7.0700002,.0066666668,151,43,1,1,.89999998,.73000002,1,1,.41999999,.38999999,1,1,.41999999,.41,42,41,42,41,,,,,,,,,None,AZ,0,20,2.8332133,6.0014148,2.9957323
0,0,0,1,.0003455425,.086965226,2,.00069132389,.1378426,2,.00069132389,.1378426,.00138217,.00034566195,2895,15,40-59,LT50,40-59,LE20,PS,LT50,LT50,LT50,33.92857,19,14.285714,8,.078500003,.0911,.2343635,56,17,AZ,0,None,1,0,0,0,1,0,High,0,22,6,8,0,25,No,,4,3,.75,407820,0,40007700943,1,1,1,1,1,18.030001,21.332331,11.63,2.73,.0066666668,151,43,20,50,.5,.25,20,20,.5,.1,,50,,.25,PS,LT50,,,,,,,,,,25,None,AZ,0,4,2.8332133,4.0253515,1.3862944
0,0,0,0,0,0,0,0,0,0,0,0,0,0,770,3,60-69,40-49,50-59,20-29,LE10,LE10,20-29,11-19,71.348312,127,79.213486,141,.25839999,.1593,.28289637,178,17,AZ,0,None,1,1,0,0,1,0,High,2,23,3,6,0,35,No,,9.0699997,4.6199999,.50937158,408800,0,40007801006,1,1,1,1,1,28.74,2089.4641,9.6099997,13.23,.0066666668,151,43,10,10,.64999998,.44999999,10,10,.55000001,.25,10,10,.050000001,.050000001,LE10,LE10,,,,,5,5,,,,,None,AZ,0,9.0699997,2.8332133,5.1817837,2.2049723
0,0,0,0,0,0,0,0,0,0,0,0,0,0,770,3,GE50,LT50,60-79,21-39,LE20,LE20,LT50,LT50,37.096775,23,56.451614,35,.19069999,.11,.22206882,62,11,AZ,0,None,1,0,0,0,1,0,High,8,12,1,0,0,14,No,,3.8699999,1.5,.38759691,400680,0,40007802386,1,1,1,1,1,38.990002,1253.177,8.3000002,11.92,.0066666668,151,43,50,50,.75,.25,20,20,.69999999,.30000001,20,20,.1,.1,LE20,LE20,,,,,,,10,10,,,None,AZ,0,3.8699999,2.3978953,4.1271343,1.3532544
0,0,0,2,.00037098868,.12785733,3,.00055658625,.16134146,2,.00037098868,.12785733,.0012989423,.00037091988,5393,12,60-79,21-39,11-19,LE10,LE20,LT50,11-19,LE10,93.939392,124,45.454544,60,.25839999,.1593,.28289637,132,17,AZ,0,None,1,1,0,0,1,0,High,0,0,0,0,2,32,No,,7,7,1,408800,0,40007901008,1,1,1,1,1,28.74,2089.4641,9.6099997,13.23,.0066666668,151,43,20,20,.69999999,.30000001,10,10,.15000001,.050000001,20,50,.1,.25,LE20,LT50,,,,,,,10,,,25,None,AZ,0,7,2.8332133,4.882802,1.9459101
0,0,0,2,.00039912193,.12895432,3,.00059880241,.16272606,2,.00039912193,.12895432,.0017974835,.0003990423,5013,11,GE50,LT50,LT50,LT50,PS,,LT50,LT50,96.666664,29,90,27,.25839999,.1593,.28289637,30,6,AZ,0,None,1,1,0,0,1,0,High,0,0,0,0,0,,No,,3,3,1,408800,0,40007903035,1,1,1,1,1,28.74,2089.4641,9.6099997,13.23,.0066666668,151,43,50,50,.75,.25,50,50,.25,.25,,,,,PS,,,,,,,,,,,,None,AZ,0,3,1.7917595,3.4011974,1.0986123
1,.000077208155,.073201686,1,.000077208155,.073201686,4,.00030890416,.16997321,4,.00030890416,.16997321,.00038601097,.00030890416,12953,46,97,86,46,33,57,55,61,61,62.295082,266,70.257614,300,.19069999,.11,.22206882,427,17,AZ,0,None,1,1,0,0,0,1,Other,0,15,0,2,0,27,Yes,,37,25,.67567569,400680,0,40008101010,1,1,1,1,1,38.990002,1253.177,8.3000002,11.92,.0066666668,151,43,1,1,.97000003,.86000001,1,1,.46000001,.33000001,1,1,.56999999,.55000001,57,55,57,55,,,,,,,,,None,AZ,0,37,2.8332133,6.0567842,3.6109178
0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,1,40-49,LE10,LE10,LE10,LE20,LE20,LE10,LE10,94.444443,221,96.5812,226,.25839999,.1593,.28289637,234,17,AZ,0,None,1,1,0,0,1,0,High,0,12,4,6,10,35,No,,16,6,.375,408800,0,40008301011,1,1,1,1,1,28.74,2089.4641,9.6099997,13.23,.0066666668,151,43,10,10,.44999999,.050000001,10,10,.050000001,.050000001,20,20,.1,.1,LE20,LE20,,,,,,,10,10,,,None,AZ,0,16,2.8332133,5.4553213,2.7725887
0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,1,GE50,LT50,LT50,LT50,LT50,LT50,LE20,LE20,87.30159,55,87.30159,55,.2483,.1476,.24836886,63,17,AZ,0,None,1,0,0,0,1,0,High,0,3,0,2,2,,No,,4,2,.5,401710,0,40008301014,1,1,1,1,1,15.65,180.7894,9.6099997,11,.0066666668,151,43,50,50,.75,.25,50,50,.25,.25,50,50,.25,.25,LT50,LT50,,,,,,,,,25,25,None,AZ,0,4,2.8332133,4.1431346,1.3862944
0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,1,60-79,GE50,LE20,LE20,LT50,GE50,LE20,40-59,99.236641,130,83.206108,109,.2218,.3071,.48757035,131,17,AZ,0,None,1,0,0,0,1,0,High,2,19,0,0,31,8,No,,7,7,1,402530,0,40008301015,1,1,1,1,1,9.0799999,44.55048,14.04,25.16,.0066666668,151,43,20,50,.69999999,.75,20,20,.1,.1,50,50,.25,.75,LT50,GE50,,,,,,,,,25,75,None,AZ,0,7,2.8332133,4.8751974,1.9459101
0,0,0,2,9.7437869e-06,.089814402,10,.000048720834,.19603477,10,.000048720834,.19603477,.00019489379,.00012180387,205261,250,40-59,30-39,LE10,11-19,LT50,LT50,LE20,LE20,100,122,87.704918,107,.2093,.24770001,.33520862,122,17,AZ,0,None,1,0,0,0,1,0,High,0,5,1,0,39,8,No,,8,2,.25,403240,0,40008301016,1,1,1,1,1,8.8100004,962.38861,17.26,51.360001,.0066666668,151,43,20,10,.5,.34999999,10,10,.050000001,.15000001,50,50,.25,.25,LT50,LT50,,,,,,,,,25,25,None,AZ,0,8,2.8332133,4.8040209,2.0794415
0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,1,LT50,LT50,LE20,LE20,LT50,LT50,LE20,LE20,100,121,80.991737,98,.2349,.29860002,.32727852,121,17,AZ,0,None,1,0,0,0,1,0,High,0,4,0,0,21,17,No,,7,1,.14285715,407890,0,40008301017,1,1,1,1,1,7.8699999,250.9256,11.75,37.25,.0066666668,151,43,50,50,.25,.25,20,20,.1,.1,50,50,.25,.25,LT50,LT50,,,,,,,,,25,25,None,AZ,0,7,2.8332133,4.7957907,1.9459101
0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,1,GE50,LT50,21-39,LE20,LT50,LT50,21-39,21-39,67.901237,55,86.419754,70,.2059,.1241,.28942201,81,17,AZ,0,None,1,1,0,0,1,0,High,6,12,0,4,2,16,No,,6,4,.66666669,401460,0,40008301018,1,1,1,1,1,30.1,448.3963,8.1199999,9.3400002,.0066666668,151,43,50,50,.75,.25,20,20,.30000001,.1,50,50,.25,.25,LT50,LT50,,,,,,,,,25,25,None,AZ,0,6,2.8332133,4.3944492,1.7917595
0,0,0,0,0,0,4,.00030129557,.16952671,2,.0001506251,.11571814,.00022592062,.00037661946,13280,40,GE50,LT50,LT50,LT50,PS,PS,,,67.241379,39,79.310349,46,.25839999,.1593,.28289637,58,17,AZ,0,None,1,1,0,0,1,0,High,0,6,0,0,4,16,No,,5,3,.60000002,408800,0,40008301020,1,1,1,1,1,28.74,2089.4641,9.6099997,13.23,.0066666668,151,43,50,50,.75,.25,50,50,.25,.25,,,,,PS,PS,,,,,,,,,,,None,AZ,0,5,2.8332133,4.0604429,1.6094379
3,.00010144046,.13466161,6,.00020290149,.18902335,18,.000608931,.28602955,14,.00047354892,.26306275,.00047342081,.00043967937,29574,56,85-89,55-59,45-49,20-24,45-49,40-44,60-64,45-49,32,48,49.333332,74,.068300001,.040399998,.16987179,150,17,AZ,0,None,1,0,1,0,0,0,Primary,6,7,0,0,0,8,,,11,4,.36363637,409733,0,40008901063,1,1,1,1,1,43.400002,147.9138,5.27,12.89,.0066666668,151,43,5,5,.87,.56999999,5,5,.47,.22,5,5,.47,.41999999,45-49,40-44,,,47,42,,,,,,,None,AZ,0,11,2.8332133,5.0106354,2.3978953
0,0,0,0,0,0,1,.00082101807,.097558133,0,0,0,.00082101807,0,1219,4,80-84,50-54,35-39,25-29,35-39,25-29,35-39,30-34,27.48538,47,65.497078,112,.076399997,.091300003,.14966384,171,17,AZ,0,None,1,0,1,0,0,0,Primary,0,0,0,0,0,31,,,10,10,1,400003,0,40009001066,1,1,1,1,1,16.73,50.79071,7.3400002,4.71,.0066666668,151,43,5,5,.81999999,.51999998,5,5,.37,.27000001,5,5,.37,.27000001,35-39,25-29,,,37,27,,,,,,,None,AZ,0,10,2.8332133,5.1416636,2.3025851
0,0,0,1,.000057964295,.071050599,2,.00011593531,.11261321,1,.000057964295,.071050599,.00028980468,.00087006961,17253,60,88,76,47,41,49,41,43,48,25.974026,120,54.329006,251,.076399997,.1027,.19909723,462,17,AZ,0,None,1,0,1,0,0,0,Primary,0,0,0,0,6,104,,,16,16,1,403870,0,40009201075,1,1,1,1,1,19.969999,171.92529,8.71,7.5100002,.0066666668,151,43,1,1,.88,.75999999,1,1,.47,.41,1,1,.49000001,.41,49,41,49,41,,,,,,,,,None,AZ,0,16,2.8332133,6.1355648,2.7725887
0,0,0,5,.00035208787,.18740161,9,.00063393672,.24083638,8,.00056345965,.22981462,.00056318199,.00070417573,14206,39,90-94,75-79,60-64,45-49,60-64,50-54,60-64,50-54,17.307692,36,32.692307,68,.057399999,.0691,.13909911,208,17,AZ,0,None,1,1,1,0,0,0,Primary,0,3,0,0,4,41,,,14,14,1,406730,0,40009301086,1,1,1,1,1,37.360001,195.05,8.6999998,4.6399999,.0066666668,151,43,5,5,.92000002,.76999998,5,5,.62,.44,5,5,.62,.51999998,60-64,50-54,,,62,52,,,,,,,None,AZ,0,14,2.8332133,5.3375382,2.6390574
0,0,0,0,0,0,0,0,0,0,0,0,.0028216704,.0016910936,1775,11,40-59,LE20,20-29,LE10,LE20,LE20,LE20,LE20,93.495934,115,85.365852,105,.3348,.15359999,.25348622,123,17,AZ,0,None,0,1,0,0,1,0,High,2,87,7,10,0,11,No,,7,6,.85714287,402400,0,40009401109,1,1,1,1,1,17.77,954.50952,10.33,24.17,.0066666668,151,43,20,20,.5,.1,10,10,.25,.050000001,20,20,.1,.1,LE20,LE20,,,,,,,10,10,,,None,AZ,0,7,2.8332133,4.8121843,1.9459101
0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,1,PS,LT50,60-79,21-39,LT50,LT50,LE20,LE20,92.134834,82,,,.3348,.15359999,.25348622,89,17,AZ,0,None,1,1,0,0,1,0,High,2,7,3,8,0,,No,,6.5,6.5,1,402400,0,40009501114,1,1,1,1,1,17.77,954.50952,10.33,24.17,.0066666668,151,43,,50,,.25,20,20,.69999999,.30000001,50,50,.25,.25,LT50,LT50,,,,,,,,,25,25,None,AZ,0,6.5,2.8332133,4.4886365,1.8718022
1,.000015657293,.062645629,5,.000078290141,.1619373,25,.00039157335,.29447159,12,.00018791694,.23181966,.00012525835,.0002505834,63868,151,85-89,75-79,60-64,40-44,60-64,50-54,70-74,50-54,10.256411,20,,,.2335,.109,.15996385,195,17,AZ,1,None,0,1,1,0,0,0,Primary,0,0,0,0,2,17,,,12,9.5,.79166669,402860,0,40009601174,1,1,1,1,1,42.939999,21.70908,7.3299999,5.8200002,.0066666668,151,43,5,5,.87,.76999998,5,5,.62,.41999999,5,5,.62,.51999998,60-64,50-54,,,62,52,,,,,,,None,AZ,0,12,2.8332133,5.2729998,2.4849067
1,.000011940156,.061147798,7,.000083587081,.18344454,20,.0002388573,.26858592,20,.0002388573,.26858592,.00029850745,.00020300932,83752,129,95,87,58,55,67,59,62,58,20.3125,130,,,.2335,.109,.15996385,640,17,AZ,1,None,0,1,0,0,0,1,Other,0,11,1,2,0,75,Yes,,43.669998,24.17,.55346918,402860,0,40009701178,1,1,1,1,1,42.939999,21.70908,7.3299999,5.8200002,.0066666668,151,43,1,1,.94999999,.87,1,1,.57999998,.55000001,1,1,.67000002,.58999997,67,59,67,59,,,,,,,,,None,AZ,0,43.669998,2.8332133,6.4614682,3.7766614
1,.000039958442,.068440929,4,.00015985293,.1589168,13,.00051970896,.26059124,8,.00031975697,.2169586,.00035968347,.00035968347,25026,79,80-84,50-54,44,30,44,34,48,34,29.530201,88,21.14094,63,.2335,.109,.15996385,298,17,AZ,0,None,1,1,1,0,0,0,Primary,0,5,6,2,0,53,,,20,13,.64999998,402860,0,40009801180,1,1,1,1,1,42.939999,21.70908,7.3299999,5.8200002,.0066666668,151,43,5,5,.81999999,.51999998,1,1,.44,.30000001,1,1,.44,.34,44,34,44,34,,,,,,,,,None,AZ,0,20,2.8332133,5.6970935,2.9957323
